filename,class,x_min,y_min,x_max,y_max
1004_jpg.rf.62f59d31787b5de8427e8fab02ddabf7.txt,2,0.07604166666666666,0.44479166666666664,0.06458333333333334,0.07291666666666667
1004_jpg.rf.62f59d31787b5de8427e8fab02ddabf7.txt,2,0.703125,0.484375,0.052083333333333336,0.06458333333333334
1004_jpg.rf.62f59d31787b5de8427e8fab02ddabf7.txt,1,0.8947916666666667,0.4791666666666667,0.05625,0.075
1004_jpg.rf.62f59d31787b5de8427e8fab02ddabf7.txt,1,0.9572916666666667,0.484375,0.04375,0.06458333333333334
1004_jpg.rf.62f59d31787b5de8427e8fab02ddabf7.txt,4,0.8239583333333333,0.43645833333333334,0.12291666666666666,0.16041666666666668
1004_jpg.rf.62f59d31787b5de8427e8fab02ddabf7.txt,4,0.75,0.9552083333333333,0.07916666666666666,0.08541666666666667
1004_jpg.rf.62f59d31787b5de8427e8fab02ddabf7.txt,4,0.8541666666666666,0.94375,0.0875,0.10833333333333334
1005_jpg.rf.3ed53de757ca8819406b3f25134168b6.txt,1,0.25416666666666665,0.01875,0.08333333333333333,0.0375
1005_jpg.rf.3ed53de757ca8819406b3f25134168b6.txt,1,0.3927083333333333,0.065625,0.08541666666666667,0.12708333333333333
1005_jpg.rf.3ed53de757ca8819406b3f25134168b6.txt,2,0.029166666666666667,0.06979166666666667,0.058333333333333334,0.08125
1005_jpg.rf.3ed53de757ca8819406b3f25134168b6.txt,2,0.6010416666666667,0.39791666666666664,0.03125,0.058333333333333334
1005_jpg.rf.3ed53de757ca8819406b3f25134168b6.txt,4,0.721875,0.4010416666666667,0.08958333333333333,0.052083333333333336
1005_jpg.rf.3ed53de757ca8819406b3f25134168b6.txt,1,0.78125,0.4010416666666667,0.0625,0.052083333333333336
1005_jpg.rf.3ed53de757ca8819406b3f25134168b6.txt,1,0.33229166666666665,0.8979166666666667,0.035416666666666666,0.05
1005_jpg.rf.3ed53de757ca8819406b3f25134168b6.txt,2,0.346875,0.9635416666666666,0.027083333333333334,0.06875
1005_jpg.rf.3ed53de757ca8819406b3f25134168b6.txt,1,0.809375,0.6677083333333333,0.2,0.26458333333333334
1005_jpg.rf.3ed53de757ca8819406b3f25134168b6.txt,3,0.8520833333333333,0.5083333333333333,0.08958333333333333,0.10416666666666667
1005_jpg.rf.3ed53de757ca8819406b3f25134168b6.txt,3,0.9677083333333333,0.496875,0.06041666666666667,0.08541666666666667
1006_jpg.rf.82cfd251355a211c1f86b2bce1f17e05.txt,1,0.25625,0.17604166666666668,0.07291666666666667,0.07708333333333334
1006_jpg.rf.82cfd251355a211c1f86b2bce1f17e05.txt,2,0.035416666666666666,0.24895833333333334,0.052083333333333336,0.06875
1006_jpg.rf.82cfd251355a211c1f86b2bce1f17e05.txt,1,0.428125,0.21666666666666667,0.15625,0.14166666666666666
1006_jpg.rf.82cfd251355a211c1f86b2bce1f17e05.txt,1,0.490625,0.40729166666666666,0.28125,0.19791666666666666
1006_jpg.rf.82cfd251355a211c1f86b2bce1f17e05.txt,1,0.6114583333333333,0.14895833333333333,0.08541666666666667,0.10208333333333333
1006_jpg.rf.82cfd251355a211c1f86b2bce1f17e05.txt,1,0.7833333333333333,0.13229166666666667,0.065625,0.07708333333333334
1006_jpg.rf.82cfd251355a211c1f86b2bce1f17e05.txt,2,0.04791666666666667,0.6125,0.08125,0.125
1006_jpg.rf.82cfd251355a211c1f86b2bce1f17e05.txt,2,0.14166666666666666,0.5864583333333333,0.0625,0.11875
1006_jpg.rf.82cfd251355a211c1f86b2bce1f17e05.txt,1,0.2708333333333333,0.5989583333333334,0.12916666666666668,0.11875
1006_jpg.rf.82cfd251355a211c1f86b2bce1f17e05.txt,1,0.196875,0.734375,0.196875,0.23125
1006_jpg.rf.82cfd251355a211c1f86b2bce1f17e05.txt,1,0.8895833333333333,0.9802083333333333,0.058333333333333334,0.035416666666666666
1006_jpg.rf.82cfd251355a211c1f86b2bce1f17e05.txt,0,0.715625,0.946875,0.13125,0.10208333333333333
1007_jpg.rf.f527a8a0f89803d62804cc9ee7de0b3c.txt,1,0.17291666666666666,0.384375,0.09166666666666666,0.10625
1007_jpg.rf.f527a8a0f89803d62804cc9ee7de0b3c.txt,1,0.04895833333333333,0.3072916666666667,0.0625,0.06875
1007_jpg.rf.f527a8a0f89803d62804cc9ee7de0b3c.txt,1,0.9229166666666667,0.153125,0.05416666666666667,0.09375
1007_jpg.rf.f527a8a0f89803d62804cc9ee7de0b3c.txt,4,0.91875,0.10520833333333333,0.0375,0.06875
1007_jpg.rf.f527a8a0f89803d62804cc9ee7de0b3c.txt,3,0.8333333333333334,0.08541666666666667,0.040625,0.06666666666666667
1007_jpg.rf.f527a8a0f89803d62804cc9ee7de0b3c.txt,2,0.575,0.15,0.0375,0.08333333333333333
1007_jpg.rf.f527a8a0f89803d62804cc9ee7de0b3c.txt,2,0.5197916666666667,0.16979166666666667,0.03958333333333333,0.09375
1007_jpg.rf.f527a8a0f89803d62804cc9ee7de0b3c.txt,4,0.23333333333333334,0.9020833333333333,0.0625,0.10833333333333334
1007_jpg.rf.f527a8a0f89803d62804cc9ee7de0b3c.txt,4,0.14166666666666666,0.8364583333333333,0.071875,0.08958333333333333
1007_jpg.rf.f527a8a0f89803d62804cc9ee7de0b3c.txt,1,0.14583333333333334,0.9364583333333333,0.071875,0.09791666666666667
1007_jpg.rf.f527a8a0f89803d62804cc9ee7de0b3c.txt,1,0.03958333333333333,0.9125,0.07916666666666666,0.08333333333333333
1007_jpg.rf.f527a8a0f89803d62804cc9ee7de0b3c.txt,2,0.24791666666666667,0.9541666666666667,0.0375,0.0875
1007_jpg.rf.f527a8a0f89803d62804cc9ee7de0b3c.txt,2,0.5291666666666667,0.8083333333333333,0.1125,0.12083333333333333
1007_jpg.rf.f527a8a0f89803d62804cc9ee7de0b3c.txt,2,0.6354166666666666,0.7541666666666667,0.04375,0.07916666666666666
1007_jpg.rf.f527a8a0f89803d62804cc9ee7de0b3c.txt,2,0.7229166666666667,0.9229166666666667,0.07083333333333333,0.15
1007_jpg.rf.f527a8a0f89803d62804cc9ee7de0b3c.txt,2,0.5083333333333333,0.93125,0.10416666666666667,0.13333333333333333
1007_jpg.rf.f527a8a0f89803d62804cc9ee7de0b3c.txt,1,0.884375,0.75625,0.059375,0.07916666666666666
1007_jpg.rf.f527a8a0f89803d62804cc9ee7de0b3c.txt,1,0.8270833333333333,0.73125,0.06041666666666667,0.07916666666666666
1007_jpg.rf.f527a8a0f89803d62804cc9ee7de0b3c.txt,4,0.7510416666666667,0.715625,0.07708333333333334,0.08958333333333333
1007_jpg.rf.f527a8a0f89803d62804cc9ee7de0b3c.txt,1,0.5927083333333333,0.7385416666666667,0.09166666666666666,0.08958333333333333
1008_jpg.rf.7ee3d1ecc5aa2e8d546ed4cbaf8dd5ed.txt,1,0.5916666666666667,0.45729166666666665,0.1,0.03958333333333333
1008_jpg.rf.7ee3d1ecc5aa2e8d546ed4cbaf8dd5ed.txt,1,0.07604166666666666,0.7541666666666667,0.13958333333333334,0.12916666666666668
1008_jpg.rf.7ee3d1ecc5aa2e8d546ed4cbaf8dd5ed.txt,1,0.275,0.759375,0.115625,0.14791666666666667
1008_jpg.rf.7ee3d1ecc5aa2e8d546ed4cbaf8dd5ed.txt,1,0.3927083333333333,0.78125,0.1125,0.1625
1008_jpg.rf.7ee3d1ecc5aa2e8d546ed4cbaf8dd5ed.txt,1,0.440625,0.6635416666666667,0.014583333333333334,0.06458333333333334
1008_jpg.rf.7ee3d1ecc5aa2e8d546ed4cbaf8dd5ed.txt,2,0.21354166666666666,0.6979166666666666,0.04583333333333333,0.07916666666666666
1008_jpg.rf.7ee3d1ecc5aa2e8d546ed4cbaf8dd5ed.txt,2,0.55625,0.96875,0.0375,0.058333333333333334
1008_jpg.rf.7ee3d1ecc5aa2e8d546ed4cbaf8dd5ed.txt,4,0.5104166666666666,0.9166666666666666,0.12083333333333333,0.125
1008_jpg.rf.7ee3d1ecc5aa2e8d546ed4cbaf8dd5ed.txt,4,0.64375,0.9114583333333334,0.125,0.15625
1009_jpg.rf.dbafe3e9419f7eb3768239f0a77d811a.txt,2,0.06666666666666667,0.24166666666666667,0.05416666666666667,0.07083333333333333
1009_jpg.rf.dbafe3e9419f7eb3768239f0a77d811a.txt,1,0.2604166666666667,0.17395833333333333,0.06666666666666667,0.06875
1009_jpg.rf.dbafe3e9419f7eb3768239f0a77d811a.txt,1,0.359375,0.27708333333333335,0.10208333333333333,0.1375
1009_jpg.rf.dbafe3e9419f7eb3768239f0a77d811a.txt,1,0.10833333333333334,0.7,0.153125,0.14166666666666666
1009_jpg.rf.dbafe3e9419f7eb3768239f0a77d811a.txt,1,0.38125,0.68125,0.090625,0.13333333333333333
1009_jpg.rf.dbafe3e9419f7eb3768239f0a77d811a.txt,1,0.47708333333333336,0.6958333333333333,0.07916666666666666,0.12083333333333333
1009_jpg.rf.dbafe3e9419f7eb3768239f0a77d811a.txt,5,0.4625,0.6239583333333333,0.07916666666666666,0.14791666666666667
1009_jpg.rf.dbafe3e9419f7eb3768239f0a77d811a.txt,2,0.5354166666666667,0.7583333333333333,0.03333333333333333,0.12083333333333333
1009_jpg.rf.dbafe3e9419f7eb3768239f0a77d811a.txt,2,0.7729166666666667,0.9072916666666667,0.07916666666666666,0.18125
1009_jpg.rf.dbafe3e9419f7eb3768239f0a77d811a.txt,2,0.8552083333333333,0.7895833333333333,0.046875,0.12916666666666668
1009_jpg.rf.dbafe3e9419f7eb3768239f0a77d811a.txt,2,0.9229166666666667,0.728125,0.03125,0.09375
1009_jpg.rf.dbafe3e9419f7eb3768239f0a77d811a.txt,2,0.89375,0.703125,0.022916666666666665,0.08125
1009_jpg.rf.dbafe3e9419f7eb3768239f0a77d811a.txt,1,0.8239583333333333,0.6666666666666666,0.05625,0.07083333333333333
1009_jpg.rf.dbafe3e9419f7eb3768239f0a77d811a.txt,1,0.628125,0.865625,0.17083333333333334,0.18958333333333333
1009_jpg.rf.dbafe3e9419f7eb3768239f0a77d811a.txt,4,0.65625,0.6447916666666667,0.17291666666666666,0.13958333333333334
1009_jpg.rf.dbafe3e9419f7eb3768239f0a77d811a.txt,4,0.6416666666666667,0.7114583333333333,0.15,0.13125
1009_jpg.rf.dbafe3e9419f7eb3768239f0a77d811a.txt,1,0.95625,0.675,0.035416666666666666,0.0625
100_jpg.rf.18852a41d40cf880a44a6ddb3ad7c34c.txt,1,0.17291666666666666,0.503125,0.06666666666666667,0.04791666666666667
100_jpg.rf.18852a41d40cf880a44a6ddb3ad7c34c.txt,1,0.10416666666666667,0.4947916666666667,0.0625,0.06458333333333334
100_jpg.rf.18852a41d40cf880a44a6ddb3ad7c34c.txt,2,0.659375,0.4010416666666667,0.021875,0.06458333333333334
100_jpg.rf.18852a41d40cf880a44a6ddb3ad7c34c.txt,2,0.7916666666666666,0.4791666666666667,0.03333333333333333,0.0875
100_jpg.rf.18852a41d40cf880a44a6ddb3ad7c34c.txt,4,0.38125,0.9052083333333333,0.1125,0.18541666666666667
100_jpg.rf.18852a41d40cf880a44a6ddb3ad7c34c.txt,4,0.5916666666666667,0.796875,0.20833333333333334,0.2604166666666667
1010_jpg.rf.5f0798f86143df57c3918b1192d18d03.txt,1,0.17395833333333333,0.057291666666666664,0.06041666666666667,0.06875
1010_jpg.rf.5f0798f86143df57c3918b1192d18d03.txt,1,0.2625,0.16145833333333334,0.0875,0.15208333333333332
1010_jpg.rf.5f0798f86143df57c3918b1192d18d03.txt,1,0.6791666666666667,0.38645833333333335,0.1,0.03958333333333333
1010_jpg.rf.5f0798f86143df57c3918b1192d18d03.txt,5,0.884375,0.34270833333333334,0.11458333333333333,0.12708333333333333
1010_jpg.rf.5f0798f86143df57c3918b1192d18d03.txt,2,0.24479166666666666,0.825,0.035416666666666666,0.0875
1010_jpg.rf.5f0798f86143df57c3918b1192d18d03.txt,2,0.078125,0.8625,0.052083333333333336,0.125
1010_jpg.rf.5f0798f86143df57c3918b1192d18d03.txt,1,0.70625,0.846875,0.065625,0.10625
1010_jpg.rf.5f0798f86143df57c3918b1192d18d03.txt,4,0.628125,0.8729166666666667,0.12708333333333333,0.175
1010_jpg.rf.5f0798f86143df57c3918b1192d18d03.txt,2,0.521875,0.84375,0.027083333333333334,0.09583333333333334
1010_jpg.rf.5f0798f86143df57c3918b1192d18d03.txt,2,0.5520833333333334,0.796875,0.025,0.06875
1010_jpg.rf.5f0798f86143df57c3918b1192d18d03.txt,2,0.465625,0.8364583333333333,0.035416666666666666,0.07708333333333334
1011_jpg.rf.ac48b982c243a53063146dd9402b6400.txt,2,0.0125,0.5229166666666667,0.025,0.0875
1011_jpg.rf.ac48b982c243a53063146dd9402b6400.txt,2,0.12916666666666668,0.509375,0.046875,0.07708333333333334
1011_jpg.rf.ac48b982c243a53063146dd9402b6400.txt,1,0.309375,0.45208333333333334,0.0625,0.0625
1011_jpg.rf.ac48b982c243a53063146dd9402b6400.txt,1,0.396875,0.5270833333333333,0.09375,0.07916666666666666
1011_jpg.rf.ac48b982c243a53063146dd9402b6400.txt,0,0.16354166666666667,0.878125,0.125,0.12708333333333333
1011_jpg.rf.ac48b982c243a53063146dd9402b6400.txt,1,0.028125,0.9322916666666666,0.05625,0.11458333333333333
1011_jpg.rf.ac48b982c243a53063146dd9402b6400.txt,1,0.13125,0.9583333333333334,0.13333333333333333,0.07916666666666666
1011_jpg.rf.ac48b982c243a53063146dd9402b6400.txt,4,0.5697916666666667,0.9604166666666667,0.20208333333333334,0.075
1012_jpg.rf.96dc4ee148e1413a1caace7e5e9b4077.txt,2,0.6604166666666667,0.075,0.021875,0.0625
1012_jpg.rf.96dc4ee148e1413a1caace7e5e9b4077.txt,2,0.853125,0.09583333333333334,0.029166666666666667,0.08333333333333333
1012_jpg.rf.96dc4ee148e1413a1caace7e5e9b4077.txt,2,0.7291666666666666,0.058333333333333334,0.01875,0.05416666666666667
1012_jpg.rf.96dc4ee148e1413a1caace7e5e9b4077.txt,2,0.7041666666666667,0.053125,0.021875,0.04791666666666667
1012_jpg.rf.96dc4ee148e1413a1caace7e5e9b4077.txt,4,0.8395833333333333,0.05520833333333333,0.05416666666666667,0.07291666666666667
1012_jpg.rf.96dc4ee148e1413a1caace7e5e9b4077.txt,1,0.01875,0.5822916666666667,0.0375,0.10625
1012_jpg.rf.96dc4ee148e1413a1caace7e5e9b4077.txt,2,0.20520833333333333,0.60625,0.04583333333333333,0.11666666666666667
1012_jpg.rf.96dc4ee148e1413a1caace7e5e9b4077.txt,3,0.17708333333333334,0.5583333333333333,0.078125,0.1125
1012_jpg.rf.96dc4ee148e1413a1caace7e5e9b4077.txt,1,0.6083333333333333,0.5083333333333333,0.08125,0.09583333333333334
1012_jpg.rf.96dc4ee148e1413a1caace7e5e9b4077.txt,1,0.7322916666666667,0.496875,0.06041666666666667,0.08958333333333333
1013_jpg.rf.1c80a66952b15f7cb66ce287d5c9ae8e.txt,2,0.021875,0.34791666666666665,0.04375,0.09583333333333334
1013_jpg.rf.1c80a66952b15f7cb66ce287d5c9ae8e.txt,2,0.16041666666666668,0.3260416666666667,0.04375,0.07708333333333334
1013_jpg.rf.1c80a66952b15f7cb66ce287d5c9ae8e.txt,1,0.32395833333333335,0.28020833333333334,0.06041666666666667,0.06875
1013_jpg.rf.1c80a66952b15f7cb66ce287d5c9ae8e.txt,1,0.3875,0.37916666666666665,0.10833333333333334,0.09583333333333334
1013_jpg.rf.1c80a66952b15f7cb66ce287d5c9ae8e.txt,4,0.8427083333333333,0.22083333333333333,0.07291666666666667,0.0875
1013_jpg.rf.1c80a66952b15f7cb66ce287d5c9ae8e.txt,1,0.834375,0.3072916666666667,0.08333333333333333,0.14375
1013_jpg.rf.1c80a66952b15f7cb66ce287d5c9ae8e.txt,1,0.3104166666666667,0.63125,0.08125,0.0875
1013_jpg.rf.1c80a66952b15f7cb66ce287d5c9ae8e.txt,1,0.44895833333333335,0.7052083333333333,0.08541666666666667,0.12708333333333333
1013_jpg.rf.1c80a66952b15f7cb66ce287d5c9ae8e.txt,2,0.08333333333333333,0.7083333333333334,0.058333333333333334,0.07916666666666666
1015_jpg.rf.70fc44f179f55d0170a8470f8777f161.txt,2,0.026041666666666668,0.16770833333333332,0.0375,0.07291666666666667
1015_jpg.rf.70fc44f179f55d0170a8470f8777f161.txt,1,0.18333333333333332,0.12291666666666666,0.058333333333333334,0.058333333333333334
1015_jpg.rf.70fc44f179f55d0170a8470f8777f161.txt,1,0.22916666666666666,0.2635416666666667,0.109375,0.16041666666666668
1015_jpg.rf.70fc44f179f55d0170a8470f8777f161.txt,3,0.7625,0.428125,0.06666666666666667,0.01875
1015_jpg.rf.70fc44f179f55d0170a8470f8777f161.txt,4,0.90625,0.40729166666666666,0.06666666666666667,0.06041666666666667
1015_jpg.rf.70fc44f179f55d0170a8470f8777f161.txt,2,0.06354166666666666,0.9322916666666666,0.07291666666666667,0.13125
1015_jpg.rf.70fc44f179f55d0170a8470f8777f161.txt,2,0.36041666666666666,0.853125,0.0375,0.08958333333333333
1015_jpg.rf.70fc44f179f55d0170a8470f8777f161.txt,3,0.39791666666666664,0.8072916666666666,0.078125,0.09375
1015_jpg.rf.70fc44f179f55d0170a8470f8777f161.txt,4,0.603125,0.828125,0.06875,0.20625
1015_jpg.rf.70fc44f179f55d0170a8470f8777f161.txt,1,0.8739583333333333,0.8427083333333333,0.13125,0.13541666666666666
1015_jpg.rf.70fc44f179f55d0170a8470f8777f161.txt,1,0.9916666666666667,0.765625,0.0125,0.08125
1016_jpg.rf.df2368ef9a5aaf6f76eeef816bf4c074.txt,2,0.09791666666666667,0.415625,0.03125,0.06875
1016_jpg.rf.df2368ef9a5aaf6f76eeef816bf4c074.txt,1,0.24583333333333332,0.37395833333333334,0.059375,0.06041666666666667
1016_jpg.rf.df2368ef9a5aaf6f76eeef816bf4c074.txt,1,0.28541666666666665,0.4666666666666667,0.1125,0.0625
1016_jpg.rf.df2368ef9a5aaf6f76eeef816bf4c074.txt,1,0.9635416666666666,0.03229166666666667,0.06875,0.06458333333333334
1016_jpg.rf.df2368ef9a5aaf6f76eeef816bf4c074.txt,2,0.9666666666666667,0.43020833333333336,0.0625,0.13541666666666666
1016_jpg.rf.df2368ef9a5aaf6f76eeef816bf4c074.txt,2,0.7104166666666667,0.11041666666666666,0.053125,0.07083333333333333
1016_jpg.rf.df2368ef9a5aaf6f76eeef816bf4c074.txt,2,0.6270833333333333,0.11354166666666667,0.058333333333333334,0.07291666666666667
1016_jpg.rf.df2368ef9a5aaf6f76eeef816bf4c074.txt,2,0.2625,0.9739583333333334,0.05,0.04791666666666667
1016_jpg.rf.df2368ef9a5aaf6f76eeef816bf4c074.txt,2,0.21875,0.965625,0.03333333333333333,0.06458333333333334
1016_jpg.rf.df2368ef9a5aaf6f76eeef816bf4c074.txt,4,0.04895833333333333,0.95,0.09791666666666667,0.09583333333333334
1016_jpg.rf.df2368ef9a5aaf6f76eeef816bf4c074.txt,4,0.66875,0.6989583333333333,0.225,0.21875
1017_jpg.rf.ff2fb2609cba1b489424bf8bf80ada7a.txt,1,0.478125,0.44479166666666664,0.05416666666666667,0.06458333333333334
1017_jpg.rf.ff2fb2609cba1b489424bf8bf80ada7a.txt,2,0.334375,0.48125,0.03333333333333333,0.075
1017_jpg.rf.ff2fb2609cba1b489424bf8bf80ada7a.txt,2,0.18333333333333332,0.5072916666666667,0.05,0.09791666666666667
1017_jpg.rf.ff2fb2609cba1b489424bf8bf80ada7a.txt,1,0.4979166666666667,0.5645833333333333,0.12916666666666668,0.10416666666666667
1017_jpg.rf.ff2fb2609cba1b489424bf8bf80ada7a.txt,1,0.7854166666666667,0.35625,0.13125,0.1375
1017_jpg.rf.ff2fb2609cba1b489424bf8bf80ada7a.txt,4,0.98125,0.31354166666666666,0.03333333333333333,0.16041666666666668
1017_jpg.rf.ff2fb2609cba1b489424bf8bf80ada7a.txt,4,0.36666666666666664,0.86875,0.17708333333333334,0.24583333333333332
1017_jpg.rf.ff2fb2609cba1b489424bf8bf80ada7a.txt,4,0.6072916666666667,0.765625,0.03958333333333333,0.09375
1018_jpg.rf.55230dc4bd74afa304c22934b7bbd321.txt,1,0.4625,0.27395833333333336,0.05416666666666667,0.06875
1018_jpg.rf.55230dc4bd74afa304c22934b7bbd321.txt,2,0.325,0.309375,0.03333333333333333,0.06875
1018_jpg.rf.55230dc4bd74afa304c22934b7bbd321.txt,2,0.17395833333333333,0.3385416666666667,0.04583333333333333,0.09375
1018_jpg.rf.55230dc4bd74afa304c22934b7bbd321.txt,1,0.47708333333333336,0.44166666666666665,0.12291666666666666,0.19166666666666668
1018_jpg.rf.55230dc4bd74afa304c22934b7bbd321.txt,1,0.5916666666666667,0.415625,0.08333333333333333,0.13125
1018_jpg.rf.55230dc4bd74afa304c22934b7bbd321.txt,1,0.7114583333333333,0.36666666666666664,0.052083333333333336,0.09166666666666666
1018_jpg.rf.55230dc4bd74afa304c22934b7bbd321.txt,2,0.478125,0.9177083333333333,0.021875,0.06458333333333334
1018_jpg.rf.55230dc4bd74afa304c22934b7bbd321.txt,2,0.5760416666666667,0.7979166666666667,0.052083333333333336,0.058333333333333334
1019_jpg.rf.b9b7062c9a48df76dcec462c643b2c74.txt,2,0.3854166666666667,0.29583333333333334,0.034375,0.07083333333333333
1019_jpg.rf.b9b7062c9a48df76dcec462c643b2c74.txt,2,0.234375,0.3229166666666667,0.041666666666666664,0.0875
1019_jpg.rf.b9b7062c9a48df76dcec462c643b2c74.txt,1,0.5197916666666667,0.2604166666666667,0.052083333333333336,0.058333333333333334
1019_jpg.rf.b9b7062c9a48df76dcec462c643b2c74.txt,1,0.5229166666666667,0.4270833333333333,0.1375,0.17916666666666667
1019_jpg.rf.b9b7062c9a48df76dcec462c643b2c74.txt,4,0.8104166666666667,0.3802083333333333,0.30416666666666664,0.27291666666666664
1019_jpg.rf.b9b7062c9a48df76dcec462c643b2c74.txt,1,0.9614583333333333,0.3489583333333333,0.07291666666666667,0.20208333333333334
1019_jpg.rf.b9b7062c9a48df76dcec462c643b2c74.txt,1,0.7541666666666667,0.590625,0.05,0.05625
1019_jpg.rf.b9b7062c9a48df76dcec462c643b2c74.txt,2,0.6375,0.621875,0.034375,0.07291666666666667
1019_jpg.rf.b9b7062c9a48df76dcec462c643b2c74.txt,1,0.70625,0.8072916666666666,0.1625,0.22708333333333333
101_jpg.rf.d6d09a96ec68599640569c153e0e7b51.txt,1,0.3020833333333333,0.3,0.075,0.09166666666666666
101_jpg.rf.d6d09a96ec68599640569c153e0e7b51.txt,1,0.353125,0.31875,0.027083333333333334,0.09583333333333334
101_jpg.rf.d6d09a96ec68599640569c153e0e7b51.txt,2,0.1375,0.315625,0.08125,0.09375
101_jpg.rf.d6d09a96ec68599640569c153e0e7b51.txt,2,0.013541666666666667,0.35,0.027083333333333334,0.03333333333333333
101_jpg.rf.d6d09a96ec68599640569c153e0e7b51.txt,2,0.9864583333333333,0.03958333333333333,0.022916666666666665,0.07916666666666666
101_jpg.rf.d6d09a96ec68599640569c153e0e7b51.txt,2,0.403125,0.046875,0.06875,0.09375
101_jpg.rf.d6d09a96ec68599640569c153e0e7b51.txt,5,0.09895833333333333,0.7760416666666666,0.19791666666666666,0.33541666666666664
101_jpg.rf.d6d09a96ec68599640569c153e0e7b51.txt,2,0.13541666666666666,0.9625,0.1125,0.07083333333333333
101_jpg.rf.d6d09a96ec68599640569c153e0e7b51.txt,3,0.28958333333333336,0.6239583333333333,0.06875,0.08125
101_jpg.rf.d6d09a96ec68599640569c153e0e7b51.txt,1,0.35104166666666664,0.5802083333333333,0.03125,0.05625
101_jpg.rf.d6d09a96ec68599640569c153e0e7b51.txt,4,0.4197916666666667,0.7416666666666667,0.10208333333333333,0.3958333333333333
1020_jpg.rf.0c765686815e9cc0f8ba0c33d274bdbf.txt,1,0.47708333333333336,0.030208333333333334,0.058333333333333334,0.06041666666666667
1020_jpg.rf.0c765686815e9cc0f8ba0c33d274bdbf.txt,2,0.3458333333333333,0.06041666666666667,0.035416666666666666,0.075
1020_jpg.rf.0c765686815e9cc0f8ba0c33d274bdbf.txt,2,0.19166666666666668,0.08333333333333333,0.040625,0.09166666666666666
